make,model,year,price_usd,total_price,mileage,engine_,transmission,fuel_type,drive_type,color,Country,landing_cost,import_duty,excise_duty,vat,rdl,idf,total_cost
HONDA,CRV,2019,"13,570",15674.00,"57,000","2,000",AT,HYBRID(PETROL),2WD,GRAY(D),JAPAN,2068968,724138.8,698276.7,558621.36,41379.36,72413.88,4413798.1
NISSAN,DAYZ,2019,"4,150",5486.00,"95,000",660,AT,PETROL,2WD,BLACK,JAPAN,724152,253453.2,195521.04,187700.1984,14483.04,25345.32,1650654.798
NISSAN,DAYZ,2019,"3,200",4527.00,"80,000",660,AT,PETROL,2WD,BLUE(L),JAPAN,597564,209147.4,161342.28,154888.5888,11951.28,20914.74,1405808.289
SUZUKI,ALTO,2020,"2,340",3559.00,"42,000",660,AT,PETROL,2WD,WHITE,JAPAN,469788,164425.8,126842.76,121769.0496,9395.76,16442.58,1158663.95
SUZUKI,ALTO,2019,"2,360",3579.00,"65,000",660,AT,PETROL,2WD,WHITE,JAPAN,472428,165349.8,127555.56,122453.3376,9448.56,16534.98,1163770.238
TOYOTA,VITZ,2018,"6,140",7604.00,"31,000","1,300",AT,PETROL,2WD,PEARL,JAPAN,1003728,351304.8,271006.56,260166.2976,20074.56,35130.48,2191410.698
NISSAN,NOTE,2018,"3,370",4908.00,"32,000","1,200",AT,PETROL,2WD,BROWN,JAPAN,647856,226749.6,174921.12,167924.2752,12957.12,22674.96,1503083.075
TOYOTA,YARIS,2023,"13,710",15479.00,"7,000","1,500",AT,PETROL,2WD,BLACK,JAPAN,2043228,715129.8,551671.56,529604.6976,40864.56,71512.98,4202011.598
TOYOTA,YARIS,2023,"15,290",17078.00,"35,000","1,500",AT,PETROL,2WD,BLACK,JAPAN,2254296,789003.6,608659.92,584313.5232,45085.92,78900.36,4610259.323
TOYOTA,RAV4,2021,"15,400",17540.00,"108,000","2,000",AT,PETROL,4WD,WHITE,JAPAN,2315280,810348,781407,625125.6,46305.6,81034.8,4909501
TOYOTA,RAV4,2021,"16,000",18149.00,"96,000","2,000",AT,PETROL,4WD,GRAY(D),JAPAN,2395668,838483.8,808537.95,646830.36,47913.36,83848.38,5071281.85
TOYOTA,RAV4,2021,"15,510",17643.00,"113,000","2,500",AT,HYBRID(PETROL),4WD,BLACK,JAPAN,2328876,815106.6,785995.65,628796.52,46577.52,81510.66,4936862.95
TOYOTA,RAV4,2019,"15,500",17633.00,"62,000","2,500",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,2327556,814644.6,785550.15,628440.12,46551.12,81464.46,4934206.45
TOYOTA,HARRIER,2019,"16,200",18348.00,"89,000","2,000",AT,PETROL,2WD,PEARL,JAPAN,2421936,847677.6,817403.4,653922.72,48438.72,84767.76,5124146.2
TOYOTA,ESQUIRE,2019,"11,000",13067.00,"141,000","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,1724844,603695.4,582134.85,465707.88,34496.88,60369.54,3721248.55
TOYOTA,NOAH,2019,"12,460",14554.00,"69,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,1921128,672394.8,648380.7,518704.56,38422.56,67239.48,4116270.1
NISSAN,MARCH,2023,"4,910",6359.00,"29,000","1,200",AT,PETROL,2WD,PURPLE,JAPAN,839388,293785.8,226634.76,217569.3696,16787.76,29378.58,1873544.27
TOYOTA,VITZ,2018,"6,100",7564.00,"52,000","1,300",AT,PETROL,2WD,SILVER,JAPAN,998448,349456.8,269580.96,258797.7216,19968.96,34945.68,2181198.122
TOYOTA,C-HR,2019,"13,500",15271.00,"32,000","1,200",AT,PETROL,2WD,BLUE,JAPAN,2015772,705520.2,544258.44,522488.1024,40315.44,70552.02,4148906.202
DAIHATSU,MOVE,2019,"3,250",4578.00,"76,000",660,AT,PETROL,2WD,WINE,JAPAN,604296,211503.6,163159.92,156633.5232,12085.92,21150.36,1418829.323
TOYOTA,PROBOX,2023,"6,310",7882.00,"103,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,1040424,364148.4,280914.48,269677.9008,20808.48,36414.84,2262388.101
HONDA,FIT,2021,"5,700",7262.00,"111,000","1,500",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,958584,335504.4,258817.68,248464.9728,19171.68,33550.44,2104093.173
NISSAN,XTRAIL,2019,"7,800",9819.00,"158,000","2,000",AT,PETROL,4WD,SILVER,JAPAN,1296108,453637.8,437436.45,349949.16,25922.16,45363.78,2858417.35
TOYOTA,COROLLA,2019,"7,500",9189.00,"91,000","1,500",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,1212948,424531.8,327495.96,314396.1216,24258.96,42453.18,2596084.022
TOYOTA,RAV4,2021,"16,300",18448.00,"62,000","2,000",AT,PETROL,4WD,BLACK,JAPAN,2435136,852297.6,821858.4,657486.72,48702.72,85229.76,5150711.2
TOYOTA,PROBOX,2022,"6,400",7973.00,"76,000","1,300",AT,PETROL,2WD,WHITE,JAPAN,1052436,368352.6,284157.72,272791.4112,21048.72,36835.26,2285621.711
MAZDA,CX5,2021,"13,000",15093.00,"64,000","2,500",AT,PETROL,4WD,GRAY(D),JAPAN,1992276,697296.6,672393.15,537914.52,39845.52,69729.66,4259455.45
TOYOTA,HARRIER,2022,"15,800",17942.00,"130,000","2,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,2368344,828920.4,799316.1,639452.88,47366.88,82892.04,5016292.3
TOYOTA,VITZ,2018,"3,900",5341.00,"64,000","1,000",AT,PETROL,2WD,BLACK,JAPAN,705012,246754.2,190353.24,182739.1104,14100.24,24675.42,1613634.21
TOYOTA,TANK,2019,"4,360",5909.00,"105,000","1,000",AT,PETROL,2WD,PEARL,JAPAN,779988,272995.8,210596.76,202172.8896,15599.76,27299.58,1758652.79
TOYOTA,SUCCEED,2020,"6,250",7821.00,"116,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,1032372,361330.2,278740.44,267590.8224,20647.44,36133.02,2246813.922
TOYOTA,REGIUSACE,2018,"10,700",12876.00,"171,000","2,800",AT,DIESEL,2WD,BLACK,JAPAN,1699632,594871.2,573625.8,458900.64,33992.64,59487.12,3670509.4
NISSAN,NV350CARAVAN,2020,"8,250",10387.00,"257,000","2,500",AT,DIESEL,2WD,WHITE,JAPAN,1371084,479879.4,462740.85,370192.68,27421.68,47987.94,3009306.55
NISSAN,NV200VANETTE,2019,"5,400",7278.00,"211,000","1,600",AT,PETROL,2WD,WHITE,JAPAN,960696,336243.6,324234.9,259387.92,19213.92,33624.36,2183400.7
NISSAN,NV200VANETTE,2019,"5,600",7481.00,"177,000","1,600",AT,PETROL,2WD,WHITE,JAPAN,987492,345622.2,333278.55,266622.84,19749.84,34562.22,2237327.65
DAIHATSU,MIRA,2020,"2,350",3569.00,"195,000",660,AT,PETROL,2WD,WHITE,JAPAN,471108,164887.8,127199.16,122111.1936,9422.16,16488.78,1161217.094
NISSAN,NV200VANETTE,2018,"5,100",6974.00,"112,000","1,600",5MT,PETROL,2WD,WHITE,JAPAN,920568,322198.8,310691.7,248553.36,18411.36,32219.88,2102643.1
TOYOTA,COROLLA,2021,"5,800",7469.00,"163,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,985908,345067.8,266195.16,255547.3536,19718.16,34506.78,2156943.254
TOYOTA,COROLLA,2019,"6,800",8480.00,"85,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,1119360,391776,302227.2,290138.112,22387.2,39177.6,2415066.112
HONDA,NWGN,2019,"3,040",4366.00,"89,000",660,AT,PETROL,2WD,WHITE,JAPAN,576312,201709.2,155604.24,149380.0704,11526.24,20170.92,1364702.67
HONDA,NWGN,2019,"3,290",4618.00,"112,000",660,AT,PETROL,2WD,BLACK,JAPAN,609576,213351.6,164585.52,158002.0992,12191.52,21335.16,1429041.899
SUZUKI,SPACIA,2019,"3,010",4338.00,"118,000",660,AT,HYBRID(PETROL),2WD,GREEN,JAPAN,572616,200415.6,154606.32,148422.0672,11452.32,20041.56,1357553.867
NISSAN,NV150,2018,"3,100",4737.00,"119,000","1,600",AT,PETROL,4WD,WHITE,JAPAN,625284,218849.4,211033.35,168826.68,12505.68,21884.94,1508384.05
TOYOTA,VITZ,2018,"4,000",5442.00,"66,000","1,000",AT,PETROL,2WD,GRAY(D),JAPAN,718344,251420.4,193952.88,186194.7648,14366.88,25142.04,1639420.965
TOYOTA,VITZ,2019,"4,300",5745.00,"237,000","1,000",AT,PETROL,2WD,SILVER,JAPAN,758340,265419,204751.8,196561.728,15166.8,26541.9,1716781.228
TOYOTA,VITZ,2018,"5,900",7362.00,"40,000","1,300",AT,PETROL,2WD,BLACK,JAPAN,971784,340124.4,262381.68,251886.4128,19435.68,34012.44,2129624.613
TOYOTA,VITZ,2019,"4,600",6048.00,"192,000","1,000",AT,PETROL,2WD,SILVER,JAPAN,798336,279417.6,215550.72,206928.6912,15966.72,27941.76,1794141.491
SUZUKI,SWIFT,2019,"4,550",5997.00,"89,000","1,200",AT,PETROL,2WD,PEARL,JAPAN,791604,277061.4,213733.08,205183.7568,15832.08,27706.14,1781120.457
TOYOTA,YARIS,2021,"11,600",13343.00,"42,000","1,500",AT,PETROL,2WD,SILVER,JAPAN,1761276,616446.6,475544.52,456522.7392,35225.52,61644.66,3656660.039
TOYOTA,RAV4,2019,"14,850",16973.00,"134,000","2,000",AT,PETROL,4WD,PEARL,JAPAN,2240436,784152.6,756147.15,604917.72,44808.72,78415.26,4758877.45
TOYOTA,RAV4,2021,"14,800",16922.00,"51,000","2,000",AT,PETROL,2WD,GRAY,JAPAN,2233704,781796.4,753875.1,603100.08,44674.08,78179.64,4745329.3
TOYOTA,RAIZE,2020,"9,200",10806.00,"106,000","1,000",AT,PETROL,2WD,PEARL2,JAPAN,1426392,499237.2,385125.84,369720.8064,28527.84,49923.72,3008927.406
TOYOTA,HARRIER,2019,"14,900",17028.00,"120,000","2,000",AT,PETROL,4WD,PEARL,JAPAN,2247696,786693.6,758597.4,606877.92,44953.92,78669.36,4773488.2
TOYOTA,HARRIER,2019,"15,000",17130.00,"106,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2261160,791406,763141.5,610513.2,45223.2,79140.6,4800584.5
TOYOTA,REGIUSACE,2018,"9,860",12022.00,"150,000","2,000",AT,PETROL,2WD,WHITE2,JAPAN,1586904,555416.4,535580.1,428464.08,31738.08,55541.64,3443644.3
TOYOTA,HARRIER,2020,"15,700",17840.00,"74,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2354880,824208,794772,635817.6,47097.6,82420.8,4989196
TOYOTA,HARRIER,2020,"15,600",17738.00,"100,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2341416,819495.6,790227.9,632182.32,46828.32,81949.56,4962099.7
HONDA,FIT,2019,"4,800",6353.00,"136,000","1,500",AT,HYBRID(PETROL),4WD,SILVER,JAPAN,838596,293508.6,226420.92,217364.0832,16771.92,29350.86,1872012.383
TOYOTA,HILUX,2019,"24,200",26823.00,"96,000","2,400",AT,DIESEL,4WD,BLACK,JAPAN,3540636,1239222.6,1194964.65,955971.72,70812.72,123922.26,7375529.95
NISSAN,XTRAIL,2019,"8,100",10126.00,"153,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,1336632,467821.2,451113.3,360890.64,26732.64,46782.12,2939971.9
MERCEDES,C,2019,"11,980",13833.00,"168,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,1825956,639084.6,493008.12,473287.7952,36519.12,63908.46,3781764.095
HONDA,VEZEL,2025,"20,700",22561.00,"22,000","1,500",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,2978052,1042318.2,804074.04,771911.0784,59561.04,104231.82,6010148.178
NISSAN,SERENA,2018,"4,000",5962.00,"66,000","2,000",AT,HYBRID(PETROL),2WD,RED,JAPAN,786984,275444.4,265607.1,212485.68,15739.68,27544.44,1833805.3
TOYOTA,ESQUIRE,2019,"12,500",14589.00,"61,000","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,1925748,674011.8,649939.95,519951.96,38514.96,67401.18,4125567.85
TOYOTA,RAV4,2021,"16,000",18149.00,"92,000","2,000",AT,PETROL,4WD,WHITE,JAPAN,2395668,838483.8,808537.95,646830.36,47913.36,83848.38,5071281.85
TOYOTA,RAV4,2021,"15,000",17125.00,"39,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2260500,791175,762918.75,610335,45210,79117.5,4799256.25
TOYOTA,RAIZE,2023,"10,800",12424.00,"43,000","1,200",AT,PETROL,2WD,PEARL,JAPAN,1639968,573988.8,442791.36,425079.7056,32799.36,57398.88,3422026.106
TOYOTA,HARRIER,2023,"15,000",17129.00,"40,000","2,000",AT,PETROL,2WD,GRAY,JAPAN,2261028,791359.8,763096.95,610477.56,45220.56,79135.98,4800318.85
TOYOTA,HARRIER,2023,"15,000",17129.00,"49,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2261028,791359.8,763096.95,610477.56,45220.56,79135.98,4800318.85
TOYOTA,HARRIER,2018,"13,300",15404.00,"64,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,2033328,711664.8,686248.2,548998.56,40666.56,71166.48,4342072.6
TOYOTA,NOAH,2019,"12,260",14351.00,"92,000","1,800",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,1894332,663016.2,639337.05,511469.64,37886.64,66301.62,4062343.15
TOYOTA,COROLLA,2018,"4,960",6619.00,"72,000","1,490",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,873708,305797.8,235901.16,226465.1136,17474.16,30579.78,1939926.014
TOYOTA,TOWNACE,2020,"5,910",7689.00,"131,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,1014948,355231.8,274035.96,263074.5216,20298.96,35523.18,2213112.422
TOYOTA,SUCCEED,2020,"5,300",6861.00,"104,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,905652,316978.2,244526.04,234744.9984,18113.04,31697.82,2001712.098
TOYOTA,SUCCEED,2020,"6,200",7771.00,"150,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,1025772,359020.2,276958.44,265880.1024,20515.44,35902.02,2234048.202
NISSAN,SERENA,2021,"7,020",9029.00,"70,000","2,000",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,1191828,417139.8,402241.95,321793.56,23836.56,41713.98,2648553.85
HONDA,SHUTTLE,2019,"4,550",6205.00,"182,000","1,500",AT,HYBRID(PETROL),2WD,GRAY,JAPAN,819060,286671,221146.2,212300.352,16381.2,28667.1,1834225.852
TOYOTA,PROBOX,2021,"5,310",6871.00,"83,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,906972,317440.2,244882.44,235087.1424,18139.44,31744.02,2004265.242
TOYOTA,PROBOX,2020,"5,350",6911.00,"64,000","1,300",AT,PETROL,2WD,WHITE,JAPAN,912252,319288.2,246308.04,236455.7184,18245.04,31928.82,2014477.818
TOYOTA,PREMIO,2020,"13,700",15464.00,"41,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,2041248,714436.8,551136.96,529091.4816,40824.96,71443.68,4198181.882
NISSAN,NV150,2021,"3,400",5040.00,"128,000","1,500",AT,PETROL,2WD,SILVER,JAPAN,665280,232848,179625.6,172440.576,13305.6,23284.8,1536784.576
NISSAN,NV150,2019,"3,100",4736.00,"238,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,625152,218803.2,168791.04,162039.3984,12503.04,21880.32,1459168.998
TOYOTA,HIACE,2018,"9,300",11453.00,"224,000","2,000",AT,PETROL,2WD,SILVER,JAPAN,1511796,529128.6,510231.15,408184.92,30235.92,52912.86,3292489.45
TOYOTA,HIACE,2020,"9,800",11961.00,"223,000","2,000",AT,PETROL,2WD,WHITE,JAPAN,1578852,552598.2,532862.55,426290.04,31577.04,55259.82,3427439.65
TOYOTA,HIACE,2022,"11,700",13893.00,"180,000","2,000",AT,PETROL,2WD,SILVER,JAPAN,1833876,641856.6,618933.15,495146.52,36677.52,64185.66,3940675.45
TOYOTA,HIACE,2020,"10,800",12978.00,"76,000","2,000",AT,PETROL,2WD,SILVER,JAPAN,1713096,599583.6,578169.9,462535.92,34261.92,59958.36,3697605.7
TOYOTA,ESQUIRE,2019,"9,880",11930.00,"94,000","2,000",AT,PETROL,2WD,SILVER,JAPAN,1574760,551166,531481.5,425185.2,31495.2,55116.6,3419204.5
TOYOTA,ESQUIRE,2019,"11,680",13757.00,"95,000","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,1815924,635573.4,612874.35,490299.48,36318.48,63557.34,3904547.05
TOYOTA,COROLLA,2020,"6,690",8370.00,"190,000","1,800",AT,PETROL,2WD,WHITE,JAPAN,1104840,386694,372883.5,298306.8,22096.8,38669.4,2473490.5
TOYOTA,COROLLA,2020,"8,950",10553.00,"89,000","1,500",AT,PETROL,2WD,SILVER,JAPAN,1392996,487548.6,376108.92,361064.5632,27859.92,48754.86,2944332.863
TOYOTA,COROLLA,2020,"6,100",7772.00,"145,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,1025904,359066.4,276994.08,265914.3168,20518.08,35906.64,2234303.517
TOYOTA,COROLLA,2020,"5,900",7570.00,"188,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,999240,349734,269794.8,259003.008,19984.8,34973.4,2182730.008
TOYOTA,COROLLA,2019,"5,850",7519.00,"179,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,992508,347377.8,267977.16,257258.0736,19850.16,34737.78,2169708.974
MERCEDES,C,2018,"10,350",12182.00,"77,000","2,200",AT,DIESEL,2WD,BLACK,JAPAN,1608024,562808.4,542708.1,434166.48,32160.48,56280.84,3486148.3
HONDA,ACTY,2018,"2,330",3753.00,"106,000",660,AT,PETROL,2WD,WHITE,JAPAN,495396,173388.6,133756.92,128406.6432,9907.92,17338.86,1208194.943
HONDA,ACTY,2018,"2,390",3814.00,"85,000",660,AT,PETROL,2WD,WHITE,JAPAN,503448,176206.8,135930.96,130493.7216,10068.96,17620.68,1223769.122
NISSAN,NOTE,2018,"3,230",4766.00,"67,000","1,200",AT,HYBRID(PETROL),2WD,BLUE,JAPAN,629112,220189.2,169860.24,163065.8304,12582.24,22018.92,1466828.43
NISSAN,XTRAIL,2019,"8,170",10197.00,"136,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,1346004,471101.4,454276.35,363421.08,26920.08,47110.14,2958833.05
HONDA,VEZEL,2019,"11,590",13439.00,"123,000","1,500",AT,HYBRID(PETROL),2WD,GRAY(D),JAPAN,1773948,620881.8,478965.96,459807.3216,35478.96,62088.18,3681170.222
MAZDA,CX5,2018,"6,900",8902.00,"192,000","2,200",AT,DIESEL,2WD,BLACK,JAPAN,1175064,411272.4,396584.1,317267.28,23501.28,41127.24,2614816.3
HONDA,FIT,2020,"5,350",6909.00,"172,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,911988,319195.8,246236.76,236387.2896,18239.76,31919.58,2013967.19
TOYOTA,PASSO,2019,"3,700",5137.00,"195,000","1,000",AT,PETROL,2WD,BROWN,JAPAN,678084,237329.4,183082.68,175759.3728,13561.68,23732.94,1561550.073
HONDA,NWGN,2018,"2,590",3912.00,"95,000",660,AT,PETROL,2WD,PEARL,JAPAN,516384,180734.4,139423.68,133846.7328,10327.68,18073.44,1248789.933
TOYOTA,NOAH,2019,"11,620",13701.00,"114,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,1808532,632986.2,610379.55,488303.64,36170.64,63298.62,3889670.65
TOYOTA,VOXY,2020,"12,260",14351.00,"81,000","2,000",AT,PETROL,2WD,BLACK,JAPAN,1894332,663016.2,639337.05,511469.64,37886.64,66301.62,4062343.15
TOYOTA,RAV4,2019,"14,150",16262.00,"79,000","2,000",AT,PETROL,2WD,PEARL,JAPAN,2146584,751304.4,724472.1,579577.68,42931.68,75130.44,4570000.3
HONDA,NWGN,2019,"2,590",3912.00,"212,000",660,AT,PETROL,2WD,SILVER,JAPAN,516384,180734.4,139423.68,133846.7328,10327.68,18073.44,1248789.933
TOYOTA,RAIZE,2021,"9,680",11291.00,"80,000","1,000",AT,PETROL,2WD,BLACK,JAPAN,1490412,521644.2,402411.24,386314.7904,29808.24,52164.42,3132754.89
TOYOTA,HIACE,2019,"14,840",17419.00,"105,000","2,700",AT,PETROL,2WD,WHITE,JAPAN,2299308,804757.8,776016.45,620813.16,45986.16,80475.78,4877357.35
AUDI,Q3,2018,"7,100",8897.00,"69,000","2,000",AT,PETROL,4WD,WHITE,JAPAN,1174404,411041.4,396361.35,317089.08,23488.08,41104.14,2613488.05
HONDA,FIT,2019,"5,200",6756.00,"107,000","1,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,891792,312127.2,240783.84,231152.4864,17835.84,31212.72,1974904.086
TOYOTA,PROBOX,2019,"4,700",6254.00,"271,000","1,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,825528,288934.8,222892.56,213976.8576,16510.56,28893.48,1846736.258
TOYOTA,LAND,2022,"30,400",32923.00,"45,000","2,700",AT,PETROL,4WD,PEARL,JAPAN,4345836,1521042.6,1466719.65,1173375.72,86916.72,152104.26,8995994.95
TOYOTA,PREMIO,2018,"12,020",13764.00,"73,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,1816848,635896.8,490548.96,470927.0016,36336.96,63589.68,3764147.402
MAZDA,MAZDA2,2023,"5,950",7515.00,"113,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,991980,347193,267834.6,257121.216,19839.6,34719.3,2168687.716
NISSAN,NOTE,2022,"5,520",7080.00,"105,000","1,200",AT,HYBRID(PETROL),2WD,GRAY,JAPAN,934560,327096,252331.2,242237.952,18691.2,32709.6,2057625.952
ISUZU,FORWARD,2018,"24,110",29283.00,"71,000","5,190",6MT,DIESEL,2WD,WHITE,JAPAN,3865356,1352874.6,1304557.65,1043646.12,77307.12,135287.46,8029028.95
TOYOTA,COROLLA,2021,"7,360",9047.00,"78,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,1194204,417971.4,322435.08,309537.6768,23884.08,41797.14,2559829.377
TOYOTA,VITZ,2018,"3,800",5240.00,"78,000","1,000",AT,PETROL,2WD,SILVER,JAPAN,691680,242088,186753.6,179283.456,13833.6,24208.8,1587847.456
NISSAN,DAYZ,2019,"2,950",4175.00,"58,000",660,AT,PETROL,2WD,WHITE,JAPAN,551100,192885,148797,142845.12,11022,19288.5,1315937.62
HONDA,SHUTTLE,2018,"4,680",6336.00,"114,000","1,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,836352,292723.2,225815.04,216782.4384,16727.04,29272.32,1867672.038
HONDA,SHUTTLE,2018,"4,480",6134.00,"120,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,809688,283390.8,218615.76,209871.1296,16193.76,28339.08,1816098.53
TOYOTA,TANK,2019,"3,510",5050.00,"138,000","1,000",AT,PETROL,2WD,PEARL,JAPAN,666600,233310,179982,172782.72,13332,23331,1539337.72
TOYOTA,PREMIO,2019,"12,580",14331.00,"74,000","1,500",AT,PETROL,2WD,PEARL,JAPAN,1891692,662092.2,510756.84,490326.5664,37833.84,66209.22,3908910.666
TOYOTA,SUCCEED,2020,"5,710",7275.00,"84,000","1,490",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,960300,336105,259281,248909.76,19206,33610.5,2107412.26
HONDA,FIT,2020,"6,500",8071.00,"90,000","1,300",AT,PETROL,2WD,GRAY,JAPAN,1065372,372880.2,287650.44,276144.4224,21307.44,37288.02,2310642.522
TOYOTA,SUCCEED,2019,"6,000",7569.00,"182,000","1,500",AT,PETROL,2WD,SILVER,JAPAN,999108,349687.8,269759.16,258968.7936,19982.16,34968.78,2182474.694
HONDA,GRACE,2019,"6,380",7954.00,"97,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,1049928,367474.8,283480.56,272141.3376,20998.56,36747.48,2280770.738
TOYOTA,REGIUSACE,2018,"9,710",11870.00,"177,000","2,800",AT,DIESEL,4WD,SILVER,JAPAN,1566840,548394,528808.5,423046.8,31336.8,54839.4,3403265.5
TOYOTA,SIENTA,2019,"8,800",10510.00,"110,000","1,500",AT,HYBRID(PETROL),2WD,BLUE,JAPAN,1387320,485562,374576.4,359593.344,27746.4,48556.2,2933354.344
TOYOTA,PROBOX,2018,"4,950",6507.00,"59,000","1,300",AT,PETROL,2WD,SILVER,JAPAN,858924,300623.4,231909.48,222633.1008,17178.48,30062.34,1911330.801
NISSAN,NV350CARAVAN,2019,"9,100",11251.00,"148,000","2,500",AT,DIESEL,4WD,WHITE,JAPAN,1485132,519796.2,501232.05,400985.64,29702.64,51979.62,3238828.15
TOYOTA,LITEACE,2018,"4,300",6059.00,"170,000","1,500",AT,PETROL,4WD,WHITE,JAPAN,799788,279925.8,215942.76,207305.0496,15995.76,27992.58,1796949.95
NISSAN,NV150,2018,"3,200",4837.00,"82,000","1,600",AT,PETROL,4WD,WHITE,JAPAN,638484,223469.4,215488.35,172390.68,12769.68,22346.94,1534949.05
NISSAN,NV150,2018,"3,200",4837.00,"69,000","1,600",AT,PETROL,4WD,WHITE,JAPAN,638484,223469.4,215488.35,172390.68,12769.68,22346.94,1534949.05
SUBARU,XV,2021,"10,000",11831.00,"156,000","1,600",AT,PETROL,4WD,SILVER,JAPAN,1561692,546592.2,527071.05,421656.84,31233.84,54659.22,3392905.15
NISSAN,XTRAIL,2019,"7,900",9923.00,"196,000","2,000",AT,PETROL,4WD,GRAY(D),JAPAN,1309836,458442.6,442069.65,353655.72,26196.72,45844.26,2886044.95
TOYOTA,COROLLA,2020,"9,000",10603.00,"84,000","1,500",AT,PETROL,2WD,WHITE,JAPAN,1399596,489858.6,377890.92,362775.2832,27991.92,48985.86,2957098.583
TOYOTA,RAIZE,2020,"9,200",10806.00,"107,000","1,000",AT,PETROL,2WD,BLUE(D),JAPAN,1426392,499237.2,385125.84,369720.8064,28527.84,49923.72,3008927.406
TOYOTA,COROLLA,2021,"6,200",7873.00,"119,000","1,500",AT,HYBRID(PETROL),2WD,WHITE,JAPAN,1039236,363732.6,280593.72,269369.9712,20784.72,36373.26,2260090.271
TOYOTA,COROLLA,2021,"7,000",8683.00,"74,000","1,500",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,1146156,401154.6,309462.12,297083.6352,22923.12,40115.46,2466894.935
TOYOTA,COROLLA,2021,"8,750",10455.00,"95,000","1,800",AT,PETROL,2WD,PEARL,JAPAN,1380060,483021,465770.25,372616.2,27601.2,48302.1,3027370.75
TOYOTA,COROLLA,2021,"10,150",11872.00,"63,000","1,800",AT,PETROL,2WD,BLACK,JAPAN,1567104,548486.4,528897.6,423118.08,31342.08,54848.64,3403796.8
TOYOTA,COROLLA,2021,"8,400",10101.00,"99,000","1,800",AT,PETROL,2WD,PEARL,JAPAN,1333332,466666.2,449999.55,359999.64,26666.64,46666.62,2933330.65
TOYOTA,RAV4,2024,"20,250",22333.00,"22,000","2,000",AT,PETROL,4WD,BLACK,JAPAN,2947956,1031784.6,994935.15,795948.12,58959.12,103178.46,6182761.45
BMW,X2,2019,"9,700",11525.00,"33,000","2,000",AT,PETROL,4WD,WHITE,JAPAN,1521300,532455,513438.75,410751,30426,53245.5,3311616.25
TOYOTA,RAV4,2019,"13,900",16009.00,"145,000","2,000",AT,PETROL,2WD,PEARL,JAPAN,2113188,739615.8,713200.95,570560.76,42263.76,73961.58,4502790.85
HONDA,VEZEL,2023,"16,100",18007.00,"42,000","1,500",AT,PETROL,2WD,BLACK,JAPAN,2376924,831923.4,641769.48,616098.7008,47538.48,83192.34,4847446.401
HONDA,VEZEL,2018,"11,500",13350.00,"86,000","1,500",AT,PETROL,2WD,BLUE(D),JAPAN,1762200,616770,475794,456762.24,35244,61677,3658447.24
